"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"JHX","James Hardie Industries plc.","10.98","4853455812.18","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/jhx",
"KALU","Kaiser Aluminum Corporation","100.51","1658591696.58","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/kalu",
"KNDI","Kandi Technologies Group, Inc.","5.57","286754428.08","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/kndi",
"KZIA","Kazia Therapeutics Limited","3.3544","5655504.9824","1685996","n/a","Capital Goods","Miscellaneous","https://www.nasdaq.com/symbol/kzia",
"KBH","KB Home","21.83","1897576941.36","n/a","1986","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/kbh",
"KIQ","Kelso Technologies Inc","0.6572","31000180.5192","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/kiq",
"KEM","Kemet Corporation","18.31","1051792810.37","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/kem",
"KMT","Kennametal Inc.","38.25","3140431526.25","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kmt",
"KEQU","Kewaunee Scientific Corporation","32.1473","88222639.0725","n/a","n/a","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/kequ",
"KEYS","Keysight Technologies Inc.","75.18","14106907817.52","n/a","2014","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/keys",
"KLAC","KLA-Tencor Corporation","106.96","16189892156.48","n/a","1980","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/klac",
"KRNT","Kornit Digital Ltd.","19.37","677985892.61","n/a","2015","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/krnt",
"KTOS","Kratos Defense & Security Solutions, Inc.","15.4","1597788715.6","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/ktos",
"SCX","L.S. Starrett Company (The)","6.42","45190020.48","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/scx",
"LCII","LCI Industries ","81.03","2043383748.6","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/lcii",
"LEA","Lear Corporation","155.91","10005347759.88","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/lea",
"LII","Lennox International, Inc.","229.78","9256293227.3","n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lii",
"LPL","LG Display Co., Ltd.","8.54","6111492156","n/a","2004","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lpl",
"LGIH","LGI Homes, Inc.","60.02","1363480101.92","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/lgih",
"LGL","LGL Group, Inc. (The)","7.05","34013867.1","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lgl",
"LBY","Libbey, Inc.","5.1","112951051.5","n/a","1993","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lby",
"LCUT","Lifetime Brands, Inc.","9.64","200147116.36","n/a","1991","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lcut",
"LNN","Lindsay Corporation","84.72","913818640.08","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lnn",
"LMT","Lockheed Martin Corporation","290.58","82648416419.04","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/lmt",
"LOMA","Loma Negra Compania Industrial Argentina Sociedad Anonima","12.85","1531788079.3","n/a","2017","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/loma",
"LDL","Lydall, Inc.","27.12","472089420.24","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ldl",
"WLH","Lyon William Homes","13.92","525551423.52","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/wlh",
"MDC","M.D.C. Holdings, Inc.","32.83","1858656431.59","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/mdc",
"MHO","M/I Homes, Inc.","26.64","743893655.04","n/a","1993","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/mho",
"MGA","Magna International, Inc.","52.42","17159461436.74","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mga",
"MBUU","Malibu Boats, Inc.","41","853823606","n/a","2014","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mbuu",
"MTW","Manitowoc Company, Inc. (The)","15.37","546956036.13","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/mtw",
"MPX","Marine Products Corporation","13.74","474014226.48","n/a","n/a","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mpx",
"MCFT","MasterCraft Boat Holdings, Inc.","21.48","402136101.6","n/a","2015","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mcft",
"MTRN","Materion Corporation","46.92","949861852.2","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/mtrn",
"MATW","Matthews International Corporation","37.46","1193896762.78","n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/matw",
"MDR","McDermott International, Inc.","9.35","1688461465.9","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mdr",
"MRCY","Mercury Systems Inc","58.11","2812594022.55","n/a","1998","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mrcy",
"MTH","Meritage Corporation","44.96","1796878823.36","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/mth",
"MTOR","Meritor, Inc.","21.02","1753068000","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mtor",
"MLAB","Mesa Laboratories, Inc.","226.62","873129467.7","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mlab",
"MEI","Methode Electronics, Inc.","26.31","973126707.12","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mei",
"MTD","Mettler-Toledo International, Inc.","642.82","16099444898.96","n/a","1997","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/mtd",
"MVIS","Microvision, Inc.","0.9215","94089382.4495","n/a","1996","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mvis",
"MICT","MICT, Inc.","1.1065","10337050.2475","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mict",
"MLR","Miller Industries, Inc.","30.52","347761543.92","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/mlr",
"MSON","MISONIX, Inc.","19.75","188282734.25","n/a","1992","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/mson",
"MKSI","MKS Instruments, Inc.","84.1","4540232187.4","n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mksi",
"MINI","Mobile Mini, Inc.","34.62","1547252480.52","n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mini",
"MOD","Modine Manufacturing Company","15.57","789300846.72","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mod",
"MPAA","Motorcar Parts of America, Inc.","19.63","369222672.26","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mpaa",
"MRC","MRC Global Inc.","15.66","1414496030.22","n/a","2012","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mrc",
"MSM","MSC Industrial Direct Company, Inc.","83.33","4611509865.56","n/a","1995","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/msm",
"MTSC","MTS Systems Corporation","51.42","919698171.42","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mtsc",
"MLI","Mueller Industries, Inc.","26.66","1537480973.64","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mli",
"MWA","Mueller Water Products Inc","9.88","1561678386.32","n/a","2006","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mwa",
"NANO","Nanometrics Incorporated","31.09","752861822.58","n/a","1984","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/nano",
"NPK","National Presto Industries, Inc.","119.74","835737423.74","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/npk",
"SID","National Steel Company","2.73","3767712713.31","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/sid",
"NAV","Navistar International Corporation","33.35","3299393438.95","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nav",
"NAV^D","Navistar International Corporation","24.4229","0","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nav^d",
"NCS","NCI Building Systems, Inc.","8.28","1037881083.96","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/ncs",
"NEON","Neonode Inc.","2.4","14062593.6","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/neon",
"NWHM","New Home Company Inc. (The)","6.93","141638174.37","n/a","2014","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/nwhm",
"NFEC","NF Energy Saving Corporation","7.15","54149016.35","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nfec",
"NIO","NIO Inc.","7.9","8105479363.4","n/a","2018","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nio",
"NIU","Niu Technologies","7.765","64449500","8300000","2018","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/niu",
"NNBR","NN, Inc.","9.27","390305998.89","n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nnbr",
"NDSN","Nordson Corporation","130.66","7527268768.08","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","4.2713","11419042.9155","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/nsys",
"NTIC","Northern Technologies International Corporation","30.65","139217725.05","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/ntic",
"NOC","Northrop Grumman Corporation","272.96","47391236041.6","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/noc",
"NVMI","Nova Measuring Instruments Ltd.","24.95","696817696.75","n/a","2000","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/nvmi",
"NVR","NVR, Inc.","2635.74","9430232279.94","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/nvr",
"OFLX","Omega Flex, Inc.","63.48","640628860.56","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/oflx",
"ORBK","Orbotech Ltd.","62.77","3050622000","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/orbk",
"OSK","Oshkosh Corporation","74.81","5279801781.5","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/osk",
"OC","Owens Corning Inc","51.95","5679161480.05","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/oc",
"PCAR","PACCAR Inc.","64.96","22515136000","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/pcar",
"PACB","Pacific Biosciences of California, Inc.","6.84","1021500155.52","n/a","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/pacb",
"PH","Parker-Hannifin Corporation","164.39","21756828109.06","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/ph",
"PKOH","Park-Ohio Holdings Corp.","32.55","413438902.8","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/pkoh",
"PRCP","Perceptron, Inc.","7.78","74827176.42","n/a","1992","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/prcp",
"PKI","PerkinElmer, Inc.","90.86","10107194984.04","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/pki",
"PPIH","Perma-Pipe International Holdings, Inc.","8.74","68918168.76","n/a","n/a","Capital Goods","Pollution Control Equipment","https://www.nasdaq.com/symbol/ppih",
"PGTI","PGT Innovations, Inc.","16.69","967020068.72","n/a","2006","Capital Goods","Building Products","https://www.nasdaq.com/symbol/pgti",
"PII","Polaris Industries Inc.","86.52","5345257685.04","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/pii",
"PRPO","Precipio, Inc.","0.188","5712060.024","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/prpo",
"PRLB","Proto Labs, Inc.","124.49","3369983887.82","n/a","2012","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/prlb",
"PHM","PulteGroup, Inc.","27.35","7681557430.2","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/phm",
"NX","Quanex Building Products Corporation","15.47","518259742.91","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nx",
"PWR","Quanta Services, Inc.","34.49","5036599601.78","n/a","n/a","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/pwr",
"QTRX","Quanterix Corporation","20.56","456386336.24","n/a","2017","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/qtrx",
"RAVN","Raven Industries, Inc.","36.39","1308447973.89","n/a","n/a","Capital Goods","Specialty Chemicals","https://www.nasdaq.com/symbol/ravn",
"RTN","Raytheon Company","165.96","47228398920","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rtn",
"ROLL","RBC Bearings Incorporated","139.2","3447778262.4","n/a","2005","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/roll",
"REZI","Resideo Technologies, Inc.","22.79","2802407856.82","n/a","2018","Capital Goods","Wholesale Distributors","https://www.nasdaq.com/symbol/rezi",
"RETO","ReTo Eco-Solutions, Inc.","1.82","41423200","n/a","2017","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/reto",
"REVG","REV Group, Inc.","8.33","522156120.64","n/a","2017","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/revg",
"RFIL","RF Industries, Ltd.","7.9","73412337.9","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/rfil",
"ROK","Rockwell Automation, Inc.","168.93","20317560278.31","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rok",
"ROP","Roper Technologies, Inc.","292.23","30225598464.42","n/a","1992","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rop",
"RTEC","Rudolph Technologies, Inc.","21.93","699580245.72","n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rtec",
"SMIT","Schmitt Industries, Inc.","2.79","11144780.55","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/smit",
"ST","Sensata Technologies Holding plc","48.11","7897080176.85","n/a","2010","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/st",
"SENS","Senseonics Holdings, Inc.","2.41","426209396.52","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sens",
"SVT","Servotronics, Inc.","11.33","29262818.09","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/svt",
"SHLO","Shiloh Industries, Inc.","5.94","140758427.7","n/a","1993","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/shlo",
"SIF","SIFCO Industries, Inc.","3.2427","18450765.1953","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/sif",
"SSD","Simpson Manufacturing Company, Inc.","61.14","2778157762.62","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ssd",
"SNA","Snap-On Incorporated","165.39","9209206451.79","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sna",
"SORL","SORL Auto Parts, Inc.","2.68","51737188.28","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sorl",
"SPAR","Spartan Motors, Inc.","8.17","287380591.51","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/spar",
"SPR","Spirit Aerosystems Holdings, Inc.","87.81","9307656105.18","n/a","2006","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/spr",
"SMP","Standard Motor Products, Inc.","49.2","1103635605.6","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/smp",
"SWJ","Stanley Black & Decker, Inc.","25.238","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swj",
"SWK","Stanley Black & Decker, Inc.","127.79","19303969412.26","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swk",
"SWP","Stanley Black & Decker, Inc.","95.2","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swp",
"SPLP","Steel Partners Holdings LP","14","359943654","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/splp",
"SRI","Stoneridge, Inc.","26","740596116","n/a","1997","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sri",
"STRT","Strattec Security Corporation","34.41","128636864.37","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/strt",
"RGR","Sturm, Ruger & Company, Inc.","53.97","942209339.4","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/rgr",
"SNHY","Sun Hydraulics Corporation","36.3","1160422791","n/a","1997","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/snhy",
"RUN","Sunrun Inc.","13.32","1489874314.32","n/a","2015","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/run",
"SUP","Superior Industries International, Inc.","5.06","126597339.22","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sup",
"SYPR","Sypris Solutions, Inc.","1.05","22468091.1","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sypr",
"SYX","Systemax Inc.","23.05","858845973.45","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/syx",
"TATT","TAT Technologies Ltd.","6.65","59016728.4","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/tatt",
"TTM","Tata Motors Ltd","12.9","8761295747.7","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/ttm",
"TAYD","Taylor Devices, Inc.","13.149","45599719.527","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tayd",
"TMHC","Taylor Morrison Home Corporation","18.95","2248960095.35","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tmhc",
"TGEN","Tecogen Inc.","3.74","92825476.04","n/a","2014","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tgen",
"TDY","Teledyne Technologies Incorporated","223.14","8050691935.98","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tdy",
"TNAV","Telenav, Inc.","4.57","206841572.66","n/a","2010","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tnav",
"TIK","Tel-Instrument Electronics Corp.","6","19535322","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/tik",
"TEN","Tenneco Inc.","35.39","2862365637.26","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ten",
"TER","Teradyne, Inc.","36.76","6589226691.6","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/ter",
"TEX","Terex Corporation","30.78","2268486000","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/tex",
"TSLA","Tesla, Inc. ","312.21","53616689682.75","n/a","2010","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/tsla",
"TXT","Textron Inc.","53.51","13000869436.92","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/txt",
"XONE","The ExOne Company","8.99","146536568.48","n/a","2013","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/xone",
"TMO","Thermo Fisher Scientific Inc","243.43","97999168670.26","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tmo",
"TKR","Timken Company (The)","42.89","3296562028.06","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/tkr",
"TOL","Toll Brothers, Inc.","36.97","5379135000","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tol",
"TTC","Toro Company (The)","59.52","6299231049.6","n/a","n/a","Capital Goods","Tools/Hardware","https://www.nasdaq.com/symbol/ttc",
"TBLT","ToughBuilt Industries, Inc.","2.72","26848864.32","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tblt",
"TBLTU","ToughBuilt Industries, Inc.","5.3","0","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tbltu",
"TBLTW","ToughBuilt Industries, Inc.","0.647","0","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tbltw",
"TOWR","Tower International, Inc.","29.42","606250173.12","n/a","2010","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/towr",
"TM","Toyota Motor Corp Ltd Ord","122","176543786108","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/tm",
"TRNS","Transcat, Inc.","23.25","167481305.25","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/trns",
"TDG","Transdigm Group Incorporated","393.23","20780260977.65","n/a","2006","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/tdg",
"TG","Tredegar Corporation","16.32","541432711.68","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/tg",
"TPH","TRI Pointe Group, Inc.","13.52","1922575271.76","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tph",
"TRS","TriMas Corporation","28.88","1323127756.24","n/a","2007","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Inc.","37.91","9520974770.99","n/a","1990","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/trmb",
"TRN","Trinity Industries, Inc.","23.55","3445332359.7","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/trn",
"TGI","Triumph Group, Inc.","18.01","897535716.09","n/a","1996","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/tgi",
"USCR","U S Concrete, Inc.","37.24","626390243.64","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/uscr",
"UFPT","UFP Technologies, Inc.","33.1","244053151.7","n/a","1993","Capital Goods","Containers/Packaging","https://www.nasdaq.com/symbol/ufpt",
"UFAB","Unique Fabricating, Inc.","5.3395","52181796.1865","n/a","2015","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ufab",
"UAMY","United States Antimony Corporation","0.63","42983117.73","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/uamy",
"UTX","United Technologies Corporation","118.98","102725452234.98","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/utx",
"OLED","Universal Display Corporation","104.56","4924882337.52","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/oled",
"UQM","UQM Technologies Inc.","1.65","89541274.35","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/uqm",
"USG","USG Corporation","43.16","6031861191.2","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/usg",
"VMI","Valmont Industries, Inc.","129.41","2858470196.8","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/vmi",
"VREX","Varex Imaging Corporation","28.16","1073440727.04","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vrex",
"VEDL","Vedanta  Limited","9.22","8568138245.98","n/a","2013","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/vedl",
"VNE","Veoneer, Inc.","28.47","2481642639.45","n/a","2018","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vne",
"VICR","Vicor Corporation","39.01","1566887753.1","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vicr",
"VSH","Vishay Intertechnology, Inc.","19.26","2777583634.92","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","33.02","444925051.22","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/vpg",
"VSTO","Vista Outdoor Inc.","10.02","576934315.5","n/a","2015","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/vsto",
"VC","Visteon Corporation","77.94","2253227162.04","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vc",
"VSLR","Vivint Solar, Inc.","4.29","511882461.09","n/a","2014","Capital Goods","Building Products","https://www.nasdaq.com/symbol/vslr",
"VJET","voxeljet AG","2.15","51987000","n/a","2013","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vjet",
"WNC","Wabash National Corporation","14.08","776311895.04","n/a","1991","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/wnc",
"WBC","Wabco Holdings Inc.","114.74","5985897679.68","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/wbc",
"WAT","Waters Corporation","230.81","17482869633.2","n/a","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/wat",
"WTS","Watts Water Technologies, Inc.","74.42","2537291033.78","n/a","1986","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/wts",
"WAIR","Wesco Aircraft Holdings, Inc.","7.9","787047414.5","n/a","2011","Capital Goods","Wholesale Distributors","https://www.nasdaq.com/symbol/wair",
"WAB","Westinghouse Air Brake Technologies Corporation","70.03","6765944668.38","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/wab",
"WTT","Wireless Telecom Group,  Inc.","1.71","36004480.92","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/wtt",
"WKHS","Workhorse Group, Inc.","0.97","56522805.98","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/wkhs",
"WOR","Worthington Industries, Inc.","37.2","2147816214","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/wor",
"WRTC","Wrap Technologies, Inc.","3.65","99880815.55","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/wrtc",
"XYL","Xylem Inc.","70.15","12607080907.5","n/a","2011","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/xyl",
"ZKIN","ZK International Group Co., Ltd","1.62","21170720.52","n/a","2017","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/zkin",
